Date,log_return_EEM,log_return_HYG,log_return_LQD,log_return_SPX,log_return_MERVAL,log_return_VIX,log_return_EURUSD,log_return_GBPUSD,log_return_USDJPY,yield_change_UST_2Y,yield_change_UST_10Y,realized_vol_EEM_21d,realized_vol_EEM_63d,realized_vol_EEM_250d,realized_vol_HYG_21d,realized_vol_HYG_63d,realized_vol_HYG_250d,realized_vol_SPX_21d,realized_vol_SPX_63d,realized_vol_SPX_250d,vix_level,vix_change,vol_risk_premium,corr_spx_hyg_63d,corr_spx_eurusd_63d,spx_drawdown,spx_momentum_63d,spx_momentum_21d,crisis_flag,macro_FED_FUNDS,macro_FED_FUNDS_change,macro_HY_SPREAD,macro_HY_SPREAD_change,macro_IG_SPREAD,macro_IG_SPREAD_change,day_of_week,month,quarter,is_month_end,is_quarter_end
2011-03-09,0.0019191665196777743,-0.0028311183140698635,0.005184490826587567,-0.0013626313929708095,-0.00288767165719663,0.019980666129118946,-0.004736478296190604,-0.00216825464781221,0.006154202861277634,-0.009999997913837433,-0.07499980926513672,0.20141922819254313,0.17251119225619435,0.2443647803522222,0.049105376980678565,0.04387211893953876,0.08511524426118854,0.13597568466757168,0.1062026600607339,0.17503775862935017,20.219999313354492,0.39999961853027344,6.622430846597325,0.6467911873891211,0.006567156710669991,-0.017118256801665344,0.07057584714618814,-0.0034350218880925265,0,6.893361434037644,-0.665767635680143,4.0631716544639955,-0.06969438601108369,1.8284717833188133,0.011015090242075143,2,3,1,0,0
2011-03-10,-0.030053018222586048,-0.005250483801750386,0.004053465522396674,-0.019051280476330656,-0.01515180502060222,0.07890075956399603,0.0003058256639182276,0.002265465831237044,0.0003984366779534782,-0.030000001192092896,-0.07600021362304688,0.21256054752523287,0.18265476770191932,0.24620286818387918,0.048522273102256125,0.045463134394864074,0.08530700190171922,0.15079359142759508,0.11308651185700236,0.17600409247045612,21.8799991607666,1.6599998474121094,6.800640018007094,0.6803078308350647,0.011540572818735094,-0.03566617081463286,0.04410670740138345,-0.019509735506622605,0,6.867049041211772,-0.67668960494907,4.0569774382278645,-0.11435887199928363,1.8455948606024826,0.036738192276967174,3,3,1,0,0
2011-03-11,0.010263513181415836,-0.00021953551424805623,-0.0009193019903204104,0.007055564524569619,-0.0005873715293688793,-0.0858486481735623,-0.007285940264144612,-0.00830852228136084,0.0010256238840823286,0.005000002682209015,0.0,0.21239927539458134,0.18338342103076347,0.24590751197690647,0.048390390230576265,0.04401925058419308,0.08530354547980044,0.15324527592686332,0.11379232122076426,0.1760298309896105,20.079999923706055,-1.7999992370605469,4.755472331019723,0.6905509957244695,-0.0062399633514705,-0.028838191962179738,0.05144871287191077,-0.013306880317495273,0,6.9364659301221945,-0.5653434261162866,4.045487704119538,-0.10678779684031259,1.8443093502586314,0.03627404856865657,4,3,1,0,0
2011-03-14,0.005848084101883491,-0.004065930098383881,0.001103975876206221,-0.006067696956773771,-0.013605652055778598,0.050969500886311254,0.009610277810928372,0.00033755049204123425,-0.019903005642243173,0.005000002682209015,-0.046000003814697266,0.20934413037055413,0.1837496398255929,0.2459441200312527,0.04947740597941556,0.04417906529151147,0.08540173812662268,0.15264966025330565,0.11461673940762392,0.17613814663218613,21.1299991607666,1.0499992370605469,5.865033135436036,0.7081654676319994,-0.027528251650433672,-0.034713066007098003,0.04413699396476578,-0.02464733789555984,0,6.917214839536551,-0.5402604705877572,4.062921755831515,-0.11091625304423136,1.8345591364092462,0.016656218544443213,0,3,1,0,0
2011-03-15,-0.016770421634305085,-0.005188647614500653,-9.239287346328017e-05,-0.011263544394845545,-0.02869854104416546,0.14060525263927956,0.004119090114892922,0.006239036003333005,0.006572555603424847,0.019999995827674866,-0.023999929428100586,0.21718551631054664,0.18391476435108,0.24651880492412673,0.05210032791320228,0.04476865974507024,0.08558432805300335,0.1559120868971909,0.11652115716835301,0.1765282742803969,24.31999969482422,3.190000534057617,8.728791005105128,0.720483591044639,-0.046749167278821425,-0.04552461575406075,0.03775816275989219,-0.03786624324914922,0,6.936364288773597,-0.5478518881680063,4.073112027110109,-0.09900163980548893,1.842136684211328,0.02864852439965393,1,3,1,0,0
2011-03-16,-0.020637244810230743,-0.006218928023575275,0.005959070525519785,-0.019687481949372254,-0.020121403199421063,0.18969561681985514,-0.00041960146146790336,-0.006206919003101048,-0.009381437964143933,-0.009999997913837433,-0.11100006103515625,0.2285981085525925,0.18833262364876807,0.2468011835314085,0.05550155757458057,0.04628851820046435,0.08583809473347787,0.16773739457763792,0.12279477583766985,0.17759148951462808,29.399999618530273,5.079999923706055,12.626260160766481,0.7436266767217755,-0.017098226098460317,-0.06413206473259525,0.011272305084735867,-0.05356134694750225,0,6.943427145777971,-0.602238056288086,4.069365420913683,-0.10015478496134289,1.8376721394287776,0.015250506991022261,2,3,1,0,0
2011-03-17,0.012256300425568113,0.010746580069240229,-0.0006409286669738732,0.013309266231874258,0.019508282395419595,-0.10876762917897126,-0.007274305353067483,-0.005033871911157724,-0.024073497196098588,-0.015000000596046448,0.03600001335144043,0.23100196617085278,0.1900111267743468,0.24706767130645416,0.06836825212380093,0.050688367150530586,0.08645507094892083,0.17411084653611456,0.12556914708481082,0.1780727239240152,26.3700008392334,-3.029998779296875,8.958916185621941,0.749391908750778,-0.049057364016129396,-0.05159309205341822,0.023964704604297227,-0.04684505066303657,0,6.836898821787611,-0.6769009929270062,4.097194580252801,-0.04159501181458314,1.8368547726684628,0.00706243352453062,3,3,1,0,0
2011-03-18,0.0017702374618803157,0.00472692566721941,0.0006409286669737997,0.0043009395825458095,0.005199583514455769,-0.07600587603532484,0.010608528143582223,0.009463538496734066,0.004690248049119418,-0.005000002682209015,0.029000043869018555,0.23068234012621722,0.1898583718060698,0.24705895613107984,0.07002917822434818,0.051322842207573126,0.08648667089727613,0.17463888334508054,0.1257414168092985,0.17807994326084706,24.440000534057617,-1.9300003051757812,6.976112199549561,0.7477253612869843,-0.03260983394518882,-0.0475052667993584,0.025764189959768258,-0.0456719786339852,0,6.875309182619198,-0.6614099672729941,4.092949694056003,-0.04014410982107375,1.8328119902263418,0.006009025052607919,4,3,1,0,0
2011-03-21,0.01905245046299106,0.006122959390123046,-0.003204437121134233,0.01487466793018228,0.016639319003964724,-0.1704447316384711,0.009758236005273894,0.004919563236681607,0.018877293518868608,0.005000002682209015,0.046000003814697266,0.23978487904668266,0.191504976677392,0.24644950424469603,0.0725792441938961,0.05242647434057471,0.08662437618764628,0.18402686435315058,0.12856568640651858,0.17853712150364892,20.610000610351562,-3.8299999237060547,2.2073141750365046,0.7587797882700769,0.012876491379708442,-0.03323132706255938,0.034895608280582247,-0.03323132706255938,0,6.886079007892012,-0.5462887910700767,4.0936051668071185,-0.01954333791058982,1.824644610907693,-0.016046355302236748,0,3,1,0,0
2011-03-22,0.0030324755592070957,0.0005454961638018482,0.0018331344665137679,-0.0035568853410381704,-0.003305788134499544,-0.019598938401889088,0.0032788511749044322,0.005270091388700921,0.0023917587753990595,0.020000003278255463,0.009000062942504883,0.24004932275792873,0.1914761986053245,0.2463101273963273,0.07260589636374443,0.052245197545593806,0.08661913473762389,0.1840474223241736,0.12869291828232518,0.17841995931150267,20.209999084472656,-0.40000152587890625,1.8052568520552974,0.7570678889247481,0.013348660072763726,-0.03666390412307363,0.02774781120662606,-0.03666390412307363,0,6.911492439875741,-0.49164447255348787,4.094029619823804,-0.009841796303786232,1.831884581231712,-0.0052509182663105225,1,3,1,0,0
