Date,log_return_EEM,log_return_HYG,log_return_LQD,log_return_SPX,log_return_MERVAL,log_return_VIX,log_return_EURUSD,log_return_GBPUSD,log_return_USDJPY,yield_change_UST_2Y,yield_change_UST_10Y,realized_vol_EEM_21d,realized_vol_EEM_63d,realized_vol_EEM_250d,realized_vol_HYG_21d,realized_vol_HYG_63d,realized_vol_HYG_250d,realized_vol_SPX_21d,realized_vol_SPX_63d,realized_vol_SPX_250d,vix_level,vix_change,vol_risk_premium,corr_spx_hyg_63d,corr_spx_eurusd_63d,spx_drawdown,spx_momentum_63d,spx_momentum_21d,crisis_flag,macro_FED_FUNDS,macro_FED_FUNDS_change,macro_HY_SPREAD,macro_HY_SPREAD_change,macro_IG_SPREAD,macro_IG_SPREAD_change,day_of_week,month,quarter,is_month_end,is_quarter_end,sentiment_mean,sentiment_std,sentiment_extreme_neg,sentiment_mean_lag1,sentiment_extreme_neg_lag1,sentiment_mean_lag5,sentiment_extreme_neg_lag5,sentiment_ma5,sentiment_ma21,sentiment_ma63,sentiment_shock
2021-12-27,0.0045055318915999,0.0010317731059529,0.0029345842544346,0.0137440515736058,-0.0032935734319507,-0.0157129374275714,-0.0002717675050997,-0.0001730497976896,-0.0010927004317246,-0.0149999968707561,-0.0120000839233398,0.186132036849966,0.1479071255742354,0.177071290131223,0.0596945331347774,0.0453899775842462,0.0403424114472575,0.210860971335141,0.1420618995897369,0.1302869053472945,17.68000030517578,-0.279998779296875,-3.4060968283383204,0.769101042317083,0.0543002159133395,0.0,0.1007574892424276,0.0190855566599055,0,3.119517553058346,-0.070508071081198,3.23244012306782,0.0572086195399452,2.8360799560069587,0.0551233948173486,0,12,4,0,0,-0.04931774152320078,0.10739766122848013,False,-0.22534207853848837,False,0.18187605599107842,False,-0.17794167760704582,0.00501294140564224,0.09923497209119318,False
2021-12-28,-0.0032747123608814,-0.00045840949076,-0.0012781384217459,-0.0010106653988873,-0.021356612244666,-0.0079500353299934,0.0005096876276717,0.0028578843068012,0.0040065488078034,0.0069999992847442,0.0,0.1417770531024891,0.1468820462642592,0.1768294194410484,0.0521257207962835,0.0452821789778666,0.0402555051415913,0.1924291963731989,0.142152223367891,0.1295614911984084,17.540000915527344,-0.1399993896484375,-1.7029187217925532,0.7713538957072872,0.0530363652696812,-0.001010154848626,0.0979227107357003,0.0417292345348701,0,3.1862118403333746,-0.0762036047290624,3.225862333134404,0.0568649814558734,2.83742902717034,0.0513656771490698,1,12,4,0,0,0.003700785600508999,0.10055511784007636,False,-0.04931774152320078,False,-0.33507269180023447,False,-0.11018698212689718,-0.004893727950475269,0.09742440260702842,False
2021-12-29,-0.0045202571928019,-0.0016065392359443,-0.0055070776035846,0.0014009134018576,0.0146653227009989,-0.034216160302942,-0.0013473476208362,-0.0006986860799309,-0.0001655059980759,-0.0049999989569187,0.062000036239624,0.142424660134841,0.1461943164463313,0.1748662453753815,0.0498276594864453,0.0453451536677887,0.0402720147841818,0.1880935150322808,0.1394951940867051,0.1294809803936449,16.950000762939453,-0.5900001525878906,-1.859350740288626,0.77401236376296,0.0091570144984229,0.0,0.1127139887565431,0.0295987211234578,0,3.311082596654367,0.001735150457983,3.2402488851709927,0.0580168012505235,2.83148489018456,0.0615144110301639,2,12,4,0,0,-0.057951605549766694,0.10869274083246501,False,0.003700785600508999,False,-0.19481509183512702,False,-0.08281428486982509,-0.016582766922968825,0.09425803860030042,False
2021-12-30,0.0113906962222889,-0.0004594696166283,0.00400146836381,-0.0029942338419043,-0.0060534968478078,0.0221712204874589,0.0040020855569774,0.0048652160758885,0.0015235477444531,-0.0200000014156103,-0.027999997138977,0.1473195002921072,0.1480618532913105,0.1747560546951914,0.0465812067427964,0.0451255515967225,0.0398878613260877,0.1736458464185432,0.138383614582778,0.1293214253684324,17.329999923706055,0.3799991607666015,-0.0345847181482739,0.7710935840568184,0.0090307038387609,-0.0029897555945093,0.0967835818871623,0.0463608452964199,0,3.313382915991184,0.0128410914927927,3.2436427483304184,0.0568469186307298,2.8200342110197347,0.0504411498274244,3,12,4,0,0,-0.1388304316915573,0.1208245647537336,False,-0.057951605549766694,False,-0.08516078433817859,False,-0.09354821434050083,-0.030561641149063266,0.09206463353416716,False
2021-12-31,-0.0049008639825328,-0.0002300949095474,-0.0015079482091346,-0.0026296343734744,0.0,-0.0063676402003946,-0.0030965293939782,-3.1085981708370525e-05,0.0010000000169938,0.007999999448657,-0.0030000209808349,0.1483085862583371,0.1453784552922284,0.1745207043389354,0.0466935670893907,0.0445211104531657,0.0398744420042078,0.1670487911269614,0.1354703378736492,0.1293695095592021,17.219999313354492,-0.1100006103515625,0.5151202006583517,0.763206004326727,0.0388478520834191,-0.0056080838720777,0.108295442597778,0.0560908244836522,0,3.281327202979952,-0.0233639924590645,3.2532821048714764,0.0395839316995521,2.8017752000786085,0.028322571523712,4,12,4,1,1,-0.0924277531817175,0.11386416297725763,False,-0.1388304316915573,False,-0.22534207853848837,False,-0.06696534926914666,-0.03906965541549507,0.09253856851589,False
2022-01-03,0.007139187524677,-0.0004596742170891,-0.0106969251599294,0.0063538241703883,0.0245932940904666,-0.0366687407820983,0.0042673532794254,0.0017698315391915,0.0006862991980957,0.0199999995529651,0.1160000562667846,0.1443111008219426,0.1453994836990224,0.1746644684511797,0.040932395238443,0.0445211096826047,0.0397775286671659,0.1624249341726811,0.1346265154808168,0.1294780154384433,16.600000381469727,-0.6199989318847656,0.3575069642016082,0.7696657378749703,0.0438617715307764,0.0,0.103743412245008,0.0479473807116161,0,3.422543732530104,0.1243988273473939,3.2380984339481262,0.0364382039948543,2.80541104281707,0.0378589809974543,0,1,1,0,0,-0.2964296415169061,0.1444644462275359,False,-0.0924277531817175,False,-0.04931774152320078,False,-0.11638772926788772,-0.06335381186414521,0.08596124376932208,False
2022-01-04,-0.0034613110911909,-0.0025327810521194,0.0008387137406614,-0.0006298202522032,-0.003429611531847,0.0185024355443576,-0.0062811432323976,-0.0028895709492102,0.0016141335364411,0.0269999988377094,0.0399999618530273,0.135215775727937,0.1451239572487505,0.1744216405829935,0.0423899689652594,0.0448202880609759,0.0398667160650313,0.1581182656775946,0.1345975589937669,0.129401578965035,16.90999984741211,0.3099994659423828,1.098173279652643,0.7697679071358589,0.0514444438750592,-0.0006296219570605,0.0985413834197761,0.0562110362835615,0,3.356595307614979,0.0020384132688264,3.221672706266669,0.0058301885207314,2.8119574627453154,0.0592040499807877,1,1,1,0,0,-0.13104637906544778,0.11965695685981717,False,-0.2964296415169061,False,0.003700785600508999,False,-0.1433371622010791,-0.07503395142489193,0.08462481060376018,False
2022-01-05,-0.0164510265894574,-0.007753245455465,-0.0058857525672237,-0.019583264304501,-0.017147804904516,0.1542351429461621,-0.0016487567784744,0.003565952179566,0.0073088302784404,0.005000002682209,0.0370000600814819,0.1451939867118414,0.1434102710570814,0.1746125486576322,0.0489621573315891,0.0474990342266981,0.0406096565375477,0.1720013997230786,0.1403044864048513,0.1307782506635007,19.729999542236328,2.8199996948242188,2.529859569928469,0.7957359529830097,0.072762891420674,-0.0200101696416346,0.0683719858639297,0.0237190734750216,0,3.3576006309584336,0.046835856937037,3.2405826523598567,0.0214956702759421,2.8079905009456634,0.0524525002866615,2,1,1,0,0,-0.055386493957370574,0.1083079740936056,False,-0.13104637906544778,False,-0.057951605549766694,False,-0.14282413988259984,-0.07297998869547391,0.08433098407939667,False
2022-01-06,0.0045511147130209,0.000116297003598,-0.0013038122849296,-0.0009642337401809,-0.0010502196878983,-0.0061006255003607,0.0026438305657729,0.0017877605033229,-0.0003960813874876,0.005000002682209,0.027999997138977,0.134412590627647,0.1435170244038661,0.1746829064398238,0.0450047690019256,0.0471124932801853,0.0406094962359549,0.1569416460940539,0.1402356482728306,0.1307884319162066,19.61000061035156,-0.1199989318847656,3.915836000946165,0.7970361781557922,0.0705979208130053,-0.0209546534763326,0.0693888361592374,0.0019842758174641,0,3.3665817445900297,0.0961069533128435,3.238994724732147,0.0526135480496638,2.807840796765354,0.0301903666035263,3,1,1,0,0,-0.01711908141366129,0.1025678622120492,False,-0.055386493957370574,False,-0.1388304316915573,False,-0.11848186982702066,-0.06326429729777538,0.08456285470196646,False
2022-01-07,0.0090404728601899,-0.0025589310305606,-0.004307762291704,-0.0040584410823365,0.007778808180599,-0.0443127155541575,-0.0014697139139755,-0.0016254089763223,-0.0022673150072527,-0.0020000040531158,0.0379999876022338,0.137812474818912,0.1447502165765746,0.1741203424318518,0.0457090904567584,0.0469736763658971,0.0406026234845048,0.1571783921616494,0.1396962426237798,0.1306786176667945,18.76000022888184,-0.8500003814697266,3.0421610127168943,0.7951640040683472,0.0770666175349995,-0.0249199993281318,0.0724205659449352,-0.0051433941436702,0,3.4338391256126504,0.1128506049936635,3.244695419574134,0.0766865720621114,2.796136179672468,0.022355590502217,4,1,1,0,0,0.10166389069639446,0.11524958360445918,False,-0.01711908141366129,False,-0.0924277531817175,False,-0.07966354105139825,-0.06004807374724437,0.0911501316605812,False
